27	26	Miss Peregrine's Home for Peculiar Children	Fox	$135,106	-18.8%	212	-21	$637	$86,561,191	$110	11
28	19	Dear Zindagi	Relbig.	$134,454	-69.2%	112	-44	$1,200	$2,334,579	-	3
29	18	Believe (2016)	Free	$123,938	-74.0%	387	-251	$320	$791,320	-	2
30	31	The Secret Life of Pets	Uni.	$88,265	-24.1%	183	-6	$482	$368,143,885	$75	23
31	27	The Girl on the Train (2016)	Uni.	$81,595	-37.8%	154	-23	$530	$75,228,185	$45	10
32	32	Deepwater Horizon	LG/S	$75,652	-32.4%	144	-22	$525	$61,401,673	$110	11
33	29	Sully	WB	$72,282	-40.0%	177	-25	$408	$124,754,117	$60	14
34	20	Bleed for This	ORF	$68,808	-76.7%	210	-439	$328	$5,051,927	$6	4
35	33	Inferno	Sony	$62,024	-34.4%	128	-26	$485	$34,049,446	$75	7
36	36	A Man Called Ove	MBox	$49,516	-26.8%	60	-15	$825	$3,239,661	-	11
37	28	Boo! A Madea Halloween	LGF	$47,980	-63.1%	126	-109	$381	$73,070,739	$20	8
38	34	Elle	SPC	$47,216	-43.1%	27	-5	$1,749	$630,634	-	5
39	45	Things To Come	IFC	$46,307	+45.0%	14	+11	$3,308	$93,194	-	2
40	38	A Beautiful Planet	Imax	$44,154	-24.0%	31	-1	$1,424	$7,813,994	-	33
41	35	The Magnificent Seven (2016)	Sony	$42,201	-43.4%	99	-51	$426	$93,343,183	$90	12
42	N	Sword Master	WGUSA	$40,113	-	29	-	$1,383	$40,113	-	1
43	17	Rules Don't Apply	Fox	$37,215	-93.1%	178	-2,208	$209	$3,618,194	$25	3
44	39	The Handmaiden	Magn.	$34,905	-28.5%	40	-11	$873	$1,771,741	-	8
45	40	Don't Breathe	SGem	$32,086	-34.3%	74	-5	$434	$89,185,908	$9.9	16
46	42	Keeping Up with the Joneses	Fox	$24,612	-43.5%	78	-13	$316	$14,856,553	$40	8
47	37	Shut In	EC	$21,910	-64.8%	53	-68	$413	$6,835,730	-	5
48	64	Mifune: The Last Samurai	Strand	$14,839	+134.0%	8	+5	$1,855	$31,348	-	3
49	44	Pete's Dragon (2016)	BV	$13,775	-59.6%	52	-34	$265	$76,228,119	$65	18
50	55	Tampopo (2016 re-release)	Jan.	$13,047	+52.7%	3	-1	$4,349	$144,959	-	8
51	50	Seasons	MBox	$10,866	-36.1%	18	-2	$604	$79,459	-	3
52	N	The Comedian	SPC	$10,723	-	2	-	$5,362	$10,723	-	1
53	N	The Brand New Testament	MBox	$10,422	-	6	-	$1,737	$10,422	-	1
54	57	The Love Witch	Osci.	$10,012	+20.6%	16	+8	$626	$141,169	-	5
55	52	Queen of Katwe	BV	$9,872	-16.9%	19	-8	$520	$8,782,761	$15	12
56	43	Sky on Fire	WGUSA	$9,820	-75.2%	7	-14	$1,403	$67,957	-	2
57	47	I Am Not Madame Bovary	WGUSA	$9,320	-61.2%	6	-3	$1,553	$428,185	-	4
58	58	Best Worst Thing That Ever Could Have Happened	Abr.	$6,982	-13.7%	5	+2	$1,396	$82,646	-	4
59	59	Gimme Danger	Magn.	$6,295	-22.0%	10	-7	$630	$431,212	-	7
60	N	Frank and Lola	Pala.	$5,747	-	26	-	$221	$5,747	-	1
61	49	Denial	BST	$5,364	-69.9%	13	-18	$413	$4,060,197	-	11
62	63	The Dressmaker	BG	$5,142	-20.3%	15	-1	$343	$2,016,664	-	12
63	N	Harry Benson: Shoot First	Magn.	$4,798	-	3	-	$1,599	$4,798	-	1
64	54	The Eyes of My Mother	Magn.	$4,401	-50.6%	14	+9	$314	$18,866	-	2
65	51	Harry & Snowman	FR	$3,598	-77.2%	5	-2	$720	$534,413	-	11
66	60	Certain Women	IFC	$3,466	-55.9%	8	-8	$433	$1,060,391	-	9
67	46	Billy Lynn's Long Halftime Walk	TriS	$3,394	-88.1%	16	-59	$212	$1,736,708	-	5
68	83	Old Stone	Zeit.	$3,343	+99.5%	6	+5	$557	$7,476	-	2
69	90	Under the Sea 3D	WB	$2,855	+127.9%	4	+1	$714	$35,115,891	-	409
70	117	Fire at Sea	KL	$2,423	+453.2%	5	+2	$485	$64,508	-	13
71	112	A Bit of Bad Luck	Indic.	$2,410	+246.8%	2	+1	$1,205	$16,656	-	14
72	69	No Pay, Nudity	Mont.	$2,206	-51.2%	6	+2	$368	$18,488	-	5
73	94	Daughters of the Dust (2016 re-release)	Cohen	$2,178	+100.0%	2	-2	$1,089	$40,986	-	4
74	74	Tower	KL	$2,091	-22.0%	4	+2	$523	$98,092	-	11
75	102	Don't Blink - Robert Frank	Ghop	$2,023	+121.6%	3	-	$674	$75,404	-	20
76	79	Hubble 3D	WB	$2,008	+11.1%	4	-	$502	$51,753,120	-	352
77	120	Island of Lemurs: Madagascar (IMAX)	WB	$1,899	+341.6%	4	+1	$475	$10,686,628	-	141
78	53	Christine (2016)	Orch.	$1,896	-83.0%	13	-15	$146	$294,050	-	9
79	71	Evolution	IFC	$1,809	-52.4%	9	+4	$201	$18,994	-	3
80	66	The Beatles: Eight Days a Week - The Touring Years	Abr.	$1,790	-69.0%	3	-2	$597	$2,899,403	-	13
81	-	Deep Sea 3D (IMAX)	WB	$1,646	-	1	-	$1,646	$46,233,398	-	547
82	95	Ixcanul	KL	$1,459	+34.0%	1	-	$1,459	$292,923	-	36
83	-	Elevator to the Gallows (2016 re-issue)	Rialto	$1,153	-	2	-	$577	$108,247	-	19
84	84	Best and Most Beautiful Things	FRun	$1,085	-31.8%	1	-1	$1,085	$2,840	-	2
85	82	Born to Be Wild (IMAX)	WB	$1,071	-38.2%	7	-	$153	$25,109,891	-	297
86	80	The Fiance	Indic.	$976	-45.1%	2	-	$488	$10,735	-	5
87	99	The Romans	Indic.	$885	-7.2%	3	+1	$295	$14,480	-	14
88	-	Right Now, Wrong Then	Ghop	$877	-	2	-	$439	$24,270	-	16
89	106	Coming Up Roses (2014 re-release)	Indic.	$850	+6.3%	3	-	$283	$19,397	-	15
90	105	The Black Dove	Indic.	$752	-8.8%	2	-1	$376	$18,809	-	14
91	91	Kill Me, Deadly	Indic.	$750	-37.7%	3	+1	$250	$28,905	-	14
92	97	A Reason	Indic.	$700	-30.6%	2	+1	$350	$15,285	-	17
93	65	Always Shine	Osci.	$694	-88.7%	2	-11	$347	$15,762	-	3
94	76	Kate Plays Christine	Ghop	$684	-66.3%	2	-	$342	$25,135	-	14
95	62	Anonymous (2016)	AD	$676	-89.9%	2	-11	$338	$10,378	-	2
96	61	The Duelist	Sony	$648	-91.4%	4	-6	$162	$12,817	-	2
97	113	Love Me True	Indic.	$573	-10.2%	2	-	$287	$18,367	-	14
98	104	Gone Doggy Gone	Indic.	$550	-34.7%	2	-1	$275	$14,098	-	13
99	75	Kaili Blues	Ghop	$525	-76.3%	1	-2	$525	$27,477	-	21
100	89	Never	Indic.	$486	-63.9%	2	-	$243	$17,243	-	14
101	103	New World Order	Indic.	$402	-55.2%	1	-1	$402	$15,247	-	12
102	92	Priceless (2016)	RAtt.	$389	-67.6%	5	+1	$78	$1,498,406	-	9
103	77	Being 17	Strand	$372	-79.8%	1	-2	$372	$51,384	-	10
104	88	Butterfly Girl	Indic.	$350	-75.0%	1	-1	$350	$17,503	-	17
105	110	NightLights	Indic.	$350	-50.6%	1	-5	$350	$20,291	-	14
106	98	Peter and the Farm	Magn.	$303	-69.1%	2	-3	$152	$16,448	-	6
109	108	Gridiron Heroes	Indic.	$275	-63.3%	1	-2	$275	$22,487	-	16
108	81	This Last Lonely Place	Indic.	$275	-84.2%	1	-1	$275	$19,004	-	14
107	85	Search Engines	Indic.	$275	-82.7%	1	-2	$275	$17,064	-	9
110	78	The Wanderers (2016 re-release)	KL	$188	-89.8%	2	-1	$94	$14,492	-	5
111	126	The Hollars	SPC	$66	-53.8%	1	-	$66	$1,016,965	-	16
112	119	Made in France	UTMW	$31	-92.9%	1	-1	$31	$9,854	-	12
