1	1	Guardians of the Galaxy Vol. 2	BV	$65,263,492	-55.5%	4,347	-	$15,013	$248,420,911	$200	2
2	N	Snatched	Fox	$19,542,248	-	3,501	-	$5,582	$19,542,248	$42	1
3	N	King Arthur: Legend of the Sword	WB	$15,371,270	-	3,702	-	$4,152	$15,371,270	$175	1
4	2	The Fate of the Furious	Uni.	$5,400,845	-37.0%	3,067	-528	$1,761	$215,134,775	$250	5
5	5	Beauty and the Beast (2017)	BV	$4,809,170	-5.5%	2,172	-508	$2,214	$494,140,334	$160	9
6	3	The Boss Baby	Fox	$4,496,614	-24.8%	2,911	-373	$1,545	$162,275,884	-	7
7	4	How to be a Latin Lover	PNT	$3,858,898	-25.0%	1,123	-80	$3,436	$26,251,899	-	3
8	N	Lowriders	BH Tilt	$2,403,885	-	295	-	$8,149	$2,403,885	-	1
9	6	The Circle (2017)	STX	$1,780,689	-55.0%	2,132	-1,031	$835	$18,943,251	$18	3
10	7	Baahubali 2: The Conclusion	GrtIndia	$1,590,630	-53.3%	375	-44	$4,242	$18,974,702	-	3
11	8	Gifted	FoxS	$1,541,684	-23.8%	1,426	-448	$1,081	$21,605,717	$7	6
12	9	Smurfs: The Lost Village	Sony	$1,136,573	-38.2%	1,605	-297	$708	$42,154,837	$60	6
13	10	Going in Style (2017)	WB (NL)	$1,075,044	-41.4%	1,244	-789	$864	$42,387,451	$25	6
14	11	Born in China	BV	$913,071	-25.1%	1,055	-359	$865	$12,411,554	-	4
15	N	The Wall	RAtt.	$897,955	-	540	-	$1,663	$897,955	-	1
16	12	The Lost City of Z	BST	$507,702	-51.0%	497	-318	$1,022	$7,590,929	-	5
17	14	Get Out	Uni.	$397,330	-44.1%	405	-413	$981	$174,539,700	$4.5	12
18	19	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	SPC	$382,742	-14.5%	153	+28	$2,502	$1,579,618	-	5
19	17	The Zookeeper's Wife	Focus	$366,340	-30.7%	425	-230	$862	$16,441,571	-	7
20	20	Their Finest	STX	$304,210	-26.0%	258	-65	$1,179	$2,916,471	-	6
21	13	Sleight	BH Tilt	$296,130	-61.4%	364	-227	$814	$3,638,780	$0.25	3
22	18	Kong: Skull Island	WB	$285,772	-43.7%	346	-307	$826	$166,758,422	$185	10
23	23	Logan	Fox	$283,740	-13.5%	305	-139	$930	$225,507,085	$97	11
24	16	The Dinner	Orch.	$234,553	-64.1%	428	-77	$548	$1,141,007	-	2
25	28	A Quiet Passion	MBox	$212,420	+32.5%	117	+33	$1,816	$779,394	-	5
26	21	The Case for Christ	PFR	$188,712	-51.4%	266	-319	$709	$14,269,341	-	6
27	46	The Belko Experiment	BH Tilt	$186,740	+611.4%	74	+5	$2,524	$9,941,215	$5	9
28	15	Unforgettable (2017)	WB	$185,582	-72.3%	303	-700	$612	$11,124,791	$12	4
29	N	Sarkar 3	Eros	$164,364	-	107	-	$1,536	$164,364	-	1
30	27	The LEGO Batman Movie	WB	$150,053	-18.9%	220	-15	$682	$175,129,105	$80	14
31	34	The Shack	LG/S	$126,650	+57.0%	201	+23	$630	$57,330,873	-	11
32	36	The Lovers	A24	$125,256	+89.0%	23	+19	$5,446	$214,078	-	2
33	26	Colossal	Neon	$120,835	-39.6%	165	-85	$732	$2,724,818	-	6
34	25	Power Rangers (2017)	LGF	$105,828	-53.5%	197	-315	$537	$84,834,455	$100	8
35	31	Ghost in the Shell (2017)	Par.	$101,475	-12.2%	188	-23	$540	$40,424,932	$110	7
36	N	Paris Can Wait	SPC	$98,850	-	4	-	$24,713	$98,850	-	1
37	24	The Promise (2017)	ORF	$85,575	-69.2%	110	-221	$778	$8,186,236	$90	4
38	39	Hidden Figures	Fox	$81,493	+39.1%	103	-10	$791	$169,200,624	$25	21
39	37	Life (2017)	Sony	$70,868	+11.5%	125	-7	$567	$30,105,342	$58	8
40	43	Chuck	IFC	$70,655	+104.4%	39	+35	$1,812	$113,094	-	2
41	38	CHiPs	WB	$58,550	-7.6%	105	-41	$558	$18,544,973	$25	8
