1	N	War for the Planet of the Apes	Fox	$56,262,929	-	4,022	-	$13,989	$56,262,929	$150	1
2	1	Spider-Man: Homecoming	Sony	$44,205,210	-62.2%	4,348	-	$10,167	$207,275,524	$175	2
3	2	Despicable Me 3	Uni.	$19,357,565	-42.4%	4,155	-380	$4,659	$188,399,715	$80	3
4	3	Baby Driver	TriS	$8,714,045	-33.0%	3,043	-183	$2,864	$73,115,902	$34	3
5	8	The Big Sick	LGF	$7,563,040	+111.5%	2,597	+2,271	$2,912	$15,999,864	-	4
6	4	Wonder Woman	WB	$6,802,386	-30.7%	2,744	-347	$2,479	$380,603,464	$149	7
7	N	Wish Upon	BG	$5,467,084	-	2,250	-	$2,430	$5,467,084	$12	1
8	6	Cars 3	BV	$3,119,815	-42.0%	2,049	-653	$1,523	$139,984,315	-	5
9	5	Transformers: The Last Knight	Par.	$2,843,587	-55.4%	2,323	-918	$1,224	$124,952,206	$217	4
10	7	The House	WB (NL)	$1,732,777	-63.7%	1,633	-1,501	$1,061	$23,067,335	$40	3
11	9	47 Meters Down	ENTMP	$1,139,580	-58.0%	1,032	-709	$1,104	$41,136,687	$5.5	5
12	10	The Beguiled (2017)	Focus	$921,645	-55.3%	726	-215	$1,269	$9,394,214	-	4
13	13	Guardians of the Galaxy Vol. 2	BV	$509,535	-40.8%	399	-261	$1,277	$386,571,925	$200	11
14	11	Pirates of the Caribbean: Dead Men Tell No Tales	BV	$496,332	-58.2%	448	-591	$1,108	$170,047,218	$230	8
15	N	Jagga Jasoos	UTV	$490,232	-	210	-	$2,334	$490,232	-	1
16	12	The Mummy (2017)	Uni.	$362,190	-69.5%	401	-644	$903	$78,986,220	$125	6
17	17	Captain Underpants: The First Epic Movie	Fox	$331,738	-0.1%	277	-130	$1,198	$71,163,113	$38	7
18	15	The Hero	Orch.	$324,086	-44.8%	315	-132	$1,029	$3,382,196	-	6
19	20	The Little Hours	G&S	$292,010	+51.1%	105	+68	$2,781	$663,232	-	3
20	23	Maudie	SPC	$246,401	+33.8%	99	+32	$2,489	$3,540,083	-	12
21	16	Beatriz At Dinner	RAtt.	$225,605	-56.6%	205	-212	$1,101	$6,458,676	-	6
22	24	Paris Can Wait	SPC	$150,595	-0.1%	177	+46	$851	$5,300,675	-	10
23	14	All Eyez on Me	LG/S	$143,530	-76.3%	195	-404	$736	$44,724,803	$40	5
24	21	The Boss Baby	Fox	$140,315	-26.6%	170	-25	$825	$174,204,787	-	16
25	26	A Ghost Story	A24	$135,431	+30.2%	20	+16	$6,772	$277,737	$0.1	2
26	22	Baywatch	Par.	$134,388	-27.2%	156	-37	$861	$57,852,359	$69	8
27	19	Megan Leavey	BST	$103,198	-56.6%	162	-92	$637	$12,705,458	-	6
28	18	Rough Night	Sony	$93,775	-67.5%	123	-228	$762	$21,781,082	$20	5
29	41	Lost in Paris	Osci.	$80,298	+195.6%	40	+32	$2,007	$139,357	-	5
30	30	Alien: Covenant	Fox	$79,953	-6.8%	104	-28	$769	$73,975,898	$97	9
31	27	Everything, Everything	WB	$75,906	-24.4%	131	-10	$579	$34,000,284	$10	9
32	N	Lady Macbeth	RAtt.	$64,537	-	5	-	$12,907	$64,537	-	1
33	31	The Exception	A24	$62,084	-4.2%	44	-4	$1,411	$606,989	-	7
34	33	A Beautiful Planet	Imax	$58,313	+0.8%	15	-1	$3,888	$11,402,772	-	64
35	29	King Arthur: Legend of the Sword	WB	$56,084	-37.7%	121	-34	$464	$39,141,376	$175	10
36	34	The Women's Balcony	Men.	$48,306	-7.3%	22	-2	$2,196	$919,650	-	20
37	32	It Comes At Night	A24	$28,647	-53.7%	57	-33	$503	$13,778,239	-	6
38	N	Endless Poetry	Abk.	$28,591	-	2	-	$14,296	$28,591	-	1
39	38	Smurfs: The Lost Village	Sony	$24,068	-27.9%	49	-21	$491	$44,949,021	$60	15
40	50	City of Ghosts	IFC	$23,188	+70.5%	11	+9	$2,108	$43,061	-	2
41	39	Gifted	FoxS	$21,894	-25.4%	35	-8	$626	$24,702,994	$7	15
42	37	Diary of a Wimpy Kid: The Long Haul	Fox	$21,657	-37.8%	68	-23	$318	$20,638,993	$22	9
43	63	Love, Kennedy	Purd.	$20,101	+205.0%	13	+7	$1,546	$272,292	-	7
44	43	Letters from Baghdad	Vita.	$20,076	-11.6%	19	+2	$1,057	$254,777	-	7
45	35	Our Time Will Come	CL	$20,020	-60.4%	16	-2	$1,251	$96,552	-	2
46	51	The B-Side: Elsa Dorfman's Portrait Photography	Neon	$18,416	+49.0%	15	+7	$1,228	$65,590	-	3
47	49	Marie Curie: The Courage of Knowledge	Society	$14,773	+7.1%	9	+5	$1,641	$73,297	-	3
48	46	The Journey	IFC	$14,228	-13.1%	26	+5	$547	$112,360	-	5
49	40	Snatched	Fox	$13,692	-52.3%	32	-32	$428	$45,825,314	$42	10
50	N	Blind	VE	$12,522	-	14	-	$894	$12,522	-	1
51	58	Journey to the South Pacific	Imax	$11,494	+18.4%	3	+2	$3,831	$7,376,092	-	190
52	52	Moka	FM	$10,811	-9.1%	18	+4	$601	$89,351	-	5
53	44	My Cousin Rachel	FoxS	$10,429	-51.8%	22	-15	$474	$2,676,077	-	6
54	48	Churchill	Cohen	$10,264	-31.2%	13	-5	$790	$1,244,798	-	7
55	47	13 Minutes	SPC	$10,116	-36.0%	9	-	$1,124	$56,242	-	3
56	45	The Lost City of Z	BST	$7,889	-56.7%	20	-18	$394	$8,574,339	-	14
57	N	False Confessions	BWP	$7,361	-	2	-	$3,681	$7,361	-	1
58	N	The Persian Connection	Gold.	$6,634	-	1	-	$6,634	$6,634	-	1
59	67	Hare Krishna! The Mantra, the Movement and the Swami Who Started it All	Abr.	$6,614	+14.5%	4	+3	$1,654	$57,751	-	5
60	69	Under the Sea 3D	WB	$6,049	+19.7%	5	+1	$1,210	$35,511,965	-	440
61	N	Footnotes	MR	$5,900	-	1	-	$5,900	$5,900	-	1
62	96	Harold and Lillian: A Hollywood Love Story	Zeit.	$5,584	+729.7%	4	+3	$1,396	$52,852	-	12
63	N	The Wrong Light	CGld	$5,429	-	1	-	$5,429	$5,429	-	1
64	N	L'important C'est D'aimer (2017 Re-Release)	Rialto	$5,370	-	1	-	$5,370	$5,370	-	1
65	56	The Last Dalai Lama?	Mats.	$5,203	-46.8%	4	-	$1,301	$20,618	-	2
66	60	Pop Aye	KL	$5,180	-37.4%	5	+2	$1,036	$32,756	-	3
67	N	I am the Blues	FM	$5,105	-	4	-	$1,276	$6,530	-	1
68	65	Hidden Figures	Fox	$5,002	-22.3%	17	-1	$294	$169,368,525	$25	30
69	N	Bronx Gothic	Ghop	$4,696	-	1	-	$4,696	$4,696	-	1
70	68	Manifesto (2017)	FR	$4,439	-18.8%	3	-4	$1,480	$143,656	-	10
71	66	Kedi	Osci.	$4,241	-26.9%	5	-2	$848	$2,787,711	-	23
72	70	Born to Be Wild (IMAX)	WB	$4,000	-18.6%	7	-1	$571	$25,458,337	-	328
73	57	The Wedding Plan	RAtt.	$3,981	-59.1%	9	-3	$442	$1,398,499	-	10
74	54	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	SPC	$3,821	-62.3%	16	-14	$239	$3,810,812	-	14
75	72	Dawson City: Frozen Time	KL	$3,820	-10.4%	5	+1	$764	$75,417	-	42
76	55	Stalker (2017 re-release)	Jan.	$3,299	-66.9%	2	-2	$1,650	$234,723	-	11
77	61	The Ornithologist	Strand	$3,185	-57.7%	5	-1	$637	$40,110	-	4
78	N	Birthright: A War Story	Abr.	$3,006	-	1	-	$3,006	$3,006	-	1
79	62	My Journey Through French Cinema	Cohen	$2,981	-55.5%	3	-1	$994	$43,742	-	4
80	-	Le Joli Mai	Icar.	$2,521	-	1	-	$2,521	$53,119	-	40
81	89	Restless Creature: Wendy Whelan	Abr.	$2,238	+152.0%	4	+2	$560	$134,717	-	8
82	N	Man Underground	Indic.	$2,194	-	3	-	$731	$2,194	-	1
83	81	Le Trou (2017 re-release)	Rialto	$1,760	-17.5%	1	-	$1,760	$20,872	-	3
