1	N	Kong: Skull Island	WB	$61,025,472	-	3,846	-	$15,867	$61,025,472	$185	1
2	1	Logan	Fox	$38,112,425	-56.9%	4,071	-	$9,362	$152,919,158	$97	2
3	2	Get Out	Uni.	$20,743,440	-26.5%	3,143	+205	$6,600	$110,725,285	$4.5	3
4	3	The Shack	LG/S	$10,007,551	-38.1%	2,888	-	$3,465	$32,226,242	-	2
5	4	The LEGO Batman Movie	WB	$7,614,412	-34.9%	3,303	-353	$2,305	$158,818,072	$80	5
6	6	Before I Fall	ORF	$3,000,782	-36.0%	2,346	-	$1,279	$8,929,594	-	2
7	7	Hidden Figures	Fox	$2,761,002	-27.8%	1,421	-161	$1,943	$162,861,188	$25	12
8	5	John Wick: Chapter Two	LG/S	$2,671,997	-44.4%	2,031	-444	$1,316	$87,395,208	-	5
9	10	La La Land	LG/S	$1,773,669	-40.6%	1,578	+167	$1,124	$148,449,258	$30	14
10	9	Fifty Shades Darker	Uni.	$1,652,095	-53.6%	1,498	-707	$1,103	$112,945,330	$55	5
11	14	Lion	Wein.	$1,324,172	-37.7%	960	-300	$1,379	$48,647,617	$12	16
12	11	Fist Fight	WB (NL)	$1,303,187	-54.4%	1,285	-1,018	$1,014	$30,493,683	-	4
13	8	The Great Wall	Uni.	$1,264,920	-65.1%	1,592	-722	$795	$43,836,005	$150	4
14	15	Split	Uni.	$1,253,940	-40.1%	981	-145	$1,278	$135,866,075	$9	8
15	16	A Dog's Purpose	Uni.	$1,095,500	-37.8%	1,022	-472	$1,072	$61,795,515	$22	7
16	12	Rock Dog	LG/S	$1,031,963	-55.2%	1,376	-701	$750	$8,247,524	-	3
17	13	Moonlight (2016)	A24	$901,624	-60.8%	987	-577	$913	$26,895,353	$4	21
18	N	Badrinath Ki Dulhania	FIP	$862,008	-	152	-	$5,671	$862,008	-	1
19	17	Table 19	FoxS	$841,403	-47.3%	868	-	$969	$2,978,103	-	2
20	19	A United Kingdom	FoxS	$531,658	-15.9%	317	+46	$1,677	$2,611,946	-	5
21	21	Sing	Uni.	$443,165	+13.2%	400	+117	$1,108	$268,744,865	$75	12
22	18	Moana	BV	$430,601	-32.0%	276	-45	$1,560	$247,486,833	-	16
23	26	Kedi	Osci.	$317,286	+33.9%	114	+59	$2,783	$1,002,846	-	5
24	20	I am Not Your Negro	Magn.	$302,129	-36.5%	197	-38	$1,534	$6,076,416	-	6
25	27	Rogue One: A Star Wars Story	BV	$209,647	-6.4%	166	+1	$1,263	$530,118,047	$200	13
26	N	Sword Art Online: The Movie - Ordinal Scale	Elev.	$196,454	-	578	-	$340	$1,272,287	-	1
27	22	Why Him?	Fox	$189,879	-44.4%	68	-31	$2,792	$60,191,438	$38	12
28	25	The Salesman	Cohen	$168,062	-33.1%	105	-10	$1,601	$2,048,065	-	7
29	28	Monster Trucks	Par.	$157,442	-19.8%	181	-6	$870	$33,243,820	-	9
30	23	Fences	Par.	$154,989	-48.9%	189	-95	$820	$57,393,468	$24	13
31	N	The Ottoman Lieutenant	Pala.	$149,830	-	216	-	$694	$149,830	-	1
32	32	Passengers (2016)	Sony	$105,541	-20.5%	172	-3	$614	$99,350,745	$110	12
33	33	Fantastic Beasts and Where To Find Them	WB	$100,034	-22.5%	188	-4	$532	$233,818,593	$180	17
34	48	xXx: The Return of Xander Cage	Par.	$96,204	+143.7%	139	+67	$692	$44,850,317	$85	8
35	51	The Last Word	BST	$81,854	+158.8%	25	+21	$3,274	$121,512	-	2
36	N	Personal Shopper	IFC	$79,175	-	4	-	$19,794	$79,175	-	1
37	24	Manchester by the Sea	RAtt.	$67,374	-74.3%	113	-274	$596	$47,532,136	$9	17
38	40	Paterson	BST	$64,160	+8.1%	51	+7	$1,258	$1,897,917	-	11
39	49	Land of Mine	SPC	$55,098	+46.9%	40	+20	$1,377	$182,534	-	12
40	45	My Life as a Zucchini	GK	$54,823	+9.1%	52	+23	$1,054	$183,447	-	3
41	37	The Founder	Wein.	$49,242	-27.9%	57	-21	$864	$12,573,736	-	8
42	57	Resident Evil: The Final Chapter	SGem	$46,210	+141.2%	102	+62	$453	$26,763,876	$40	7
43	34	Bitter Harvest	RAtt.	$43,552	-58.3%	32	-52	$1,361	$501,239	-	3
44	60	The Women's Balcony	Men.	$43,236	+160.1%	11	+9	$3,931	$66,432	-	2
45	50	A Beautiful Planet	Imax	$43,109	+18.4%	22	+3	$1,960	$9,353,438	-	46
46	53	Trolls	Fox	$42,017	+44.5%	60	-8	$700	$153,584,569	$125	19
47	31	Rings	Par.	$41,155	-69.6%	76	-98	$542	$27,685,384	$25	6
48	N	The Sense of an Ending	CBS	$39,692	-	4	-	$9,923	$39,692	-	1
49	41	Toni Erdmann	SPC	$38,448	-34.0%	45	-18	$854	$1,353,640	-	12
50	46	The Red Turtle	SPC	$30,166	-39.8%	42	-22	$718	$754,828	-	8
51	56	Neruda	Orch.	$29,622	+32.1%	28	-5	$1,058	$801,769	-	13
52	43	Jackie	FoxS	$29,593	-44.6%	46	-24	$643	$13,904,317	-	15
53	39	Everybody Loves Somebody	PNT	$29,016	-52.3%	33	-27	$879	$1,873,253	-	4
54	35	The Oscar Nominated Short Films 2017	Shrts.	$27,252	-72.4%	18	-52	$1,514	$2,807,517	-	5
55	N	Raw (2017)	FCW	$24,825	-	2	-	$12,413	$24,825	-	1
56	55	20th Century Women	A24	$23,389	+1.4%	29	+1	$807	$5,543,005	-	11
57	62	Julieta	SPC	$21,604	+41.0%	28	+13	$772	$1,398,311	-	12
58	63	The Eagle Huntress	SPC	$19,740	+34.9%	19	-2	$1,039	$3,101,071	-	19
59	47	Doctor Strange	BV	$18,198	-59.7%	47	-34	$387	$232,630,718	$165	19
60	58	Elle	SPC	$16,365	-11.0%	16	-11	$1,023	$2,299,434	-	18
61	44	Tim Timmerman, Hope of America	Purd.	$12,746	-74.8%	12	-	$1,062	$75,890	-	2
62	75	Under the Sea 3D	WB	$11,570	+153.5%	7	+1	$1,653	$35,255,634	-	422
63	69	Mr. Gaga: A True Story of Love and Dance	Abr.	$11,320	+64.6%	8	+4	$1,415	$139,901	-	6
64	N	My Scientology Movie	Magn.	$11,180	-	2	-	$5,590	$11,180	-	1
65	52	A Cure for Wellness	Fox	$10,617	-66.1%	25	-63	$425	$8,088,356	$40	4
66	64	Duckweed	CL	$7,519	-36.8%	3	-2	$2,506	$462,298	-	5
67	59	Fabricated City	CJ	$6,927	-60.0%	5	-2	$1,385	$100,456	-	3
68	78	To the Arctic (IMAX)	WB	$5,771	+44.7%	2	-	$2,886	$14,465,395	-	232
69	67	Donald Cried	Orch.	$4,865	-39.0%	4	+2	$1,216	$16,000	-	2
70	73	Born to Be Wild (IMAX)	WB	$4,831	-17.5%	9	+2	$537	$25,241,169	-	310
71	-	Chosen	MDL	$4,458	-	3	-	$1,486	$9,283	-	5
72	-	Space Station 3-D (IMAX)	Imax	$3,970	-	2	-2	$1,985	$93,264,823	-	755
73	N	The Jazz Funeral	Indic.	$3,792	-	2	-	$1,896	$3,792	-	1
74	68	Confidential Assignment	CJ	$3,452	-56.6%	2	-2	$1,726	$472,789	-	7
75	-	Spices of Liberty	Hann.	$3,440	-	2	-	$1,720	$13,463	-	5
76	95	Journey to the South Pacific	Imax	$3,434	+640.1%	3	+1	$1,145	$7,205,331	-	160
77	77	Chapter & Verse	Pala.	$3,094	-24.5%	1	-	$3,094	$81,870	-	6
78	72	The Lure	Jan.	$2,906	-51.6%	3	-4	$969	$64,502	-	6
79	71	The Freedom to Marry	Argo.	$2,901	-52.8%	3	+2	$967	$11,881	-	2
80	84	Love & Taxes	Abr.	$2,791	+64.4%	3	+2	$930	$5,521	-	2
