1	N	The LEGO Batman Movie	WB	$53,003,468	-	4,088	-	$12,966	$53,003,468	$80	1
2	N	Fifty Shades Darker	Uni.	$46,607,250	-	3,710	-	$12,563	$46,607,250	$55	1
3	N	John Wick: Chapter Two	LG/S	$30,436,123	-	3,113	-	$9,777	$30,436,123	-	1
4	1	Split	Uni.	$9,525,935	-34.0%	2,961	-412	$3,217	$112,498,205	$9	4
5	4	Hidden Figures	Fox	$8,002,670	-21.5%	2,667	-734	$3,001	$131,454,920	$25	8
6	3	A Dog's Purpose	Uni.	$7,271,430	-30.8%	3,025	-153	$2,404	$42,501,105	$22	3
7	2	Rings	Par.	$5,649,575	-56.6%	2,931	-	$1,928	$21,321,861	$25	2
8	5	La La Land	LG/S	$4,943,811	-32.9%	2,065	-1,171	$2,394	$125,954,156	$30	10
9	10	Lion	Wein.	$3,950,610	+5.1%	1,337	-68	$2,955	$30,236,332	$12	12
10	7	Sing	Uni.	$1,703,625	-58.0%	1,479	-814	$1,152	$265,408,620	$75	8
11	9	The Space Between Us	STX	$1,686,364	-55.3%	2,758	-54	$611	$6,511,522	$30	2
12	8	xXx: The Return of Xander Cage	Par.	$1,514,592	-60.9%	1,178	-1,300	$1,286	$43,126,640	$85	4
13	11	Rogue One: A Star Wars Story	BV	$1,495,988	-48.8%	929	-684	$1,610	$527,162,956	$200	9
14	6	Resident Evil: The Final Chapter	SGem	$1,386,438	-70.5%	1,213	-1,891	$1,143	$25,251,868	$40	3
15	24	I am Not Your Negro	Magn.	$820,831	+19.6%	115	+72	$7,138	$1,839,871	-	2
16	N	Jolly Llb 2	FIP	$774,355	-	173	-	$4,476	$774,355	-	1
17	15	Moana	BV	$734,927	-45.1%	461	-386	$1,594	$243,189,793	-	12
18	13	The Founder	Wein.	$723,998	-49.5%	454	-482	$1,595	$11,205,243	-	4
19	17	Fences	Par.	$723,054	-41.4%	454	-494	$1,593	$53,943,781	$24	9
20	16	Manchester by the Sea	RAtt.	$702,254	-47.1%	454	-520	$1,547	$45,102,242	$9	13
21	N	The Oscar Nominated Short Films 2017	Shrts.	$692,399	-	206	-	$3,361	$692,399	-	1
22	12	Monster Trucks	Par.	$634,345	-70.7%	842	-1,059	$753	$32,210,272	-	5
23	19	Moonlight (2016)	A24	$528,772	-47.2%	351	-491	$1,506	$20,362,533	$4	17
24	20	Sleepless	ORF	$461,502	-48.1%	385	-287	$1,199	$20,090,252	-	5
25	23	Arrival	Par.	$448,732	-43.6%	271	-414	$1,656	$99,406,467	$47	14
26	38	Fantastic Beasts and Where To Find Them	WB	$351,163	+106.4%	277	+110	$1,268	$232,803,734	$180	13
27	18	Patriots Day	LGF	$344,675	-68.8%	346	-657	$996	$30,965,040	$45	8
28	31	The Salesman	Cohen	$242,252	+1.9%	65	+17	$3,727	$705,239	-	3
29	22	Passengers (2016)	Sony	$236,196	-72.6%	215	-889	$1,099	$97,986,761	$110	8
30	21	The Comedian	SPC	$202,398	-77.0%	612	-236	$331	$1,469,945	-	7
31	28	20th Century Women	A24	$192,870	-52.0%	127	-126	$1,519	$5,076,337	-	7
32	29	Jackie	FoxS	$192,745	-48.4%	149	-178	$1,294	$13,252,108	-	11
33	32	Doctor Strange	BV	$186,539	-21.4%	171	-19	$1,091	$232,185,345	$165	15
34	37	Paterson	BST	$175,331	+1.2%	70	+12	$2,505	$1,285,412	-	7
35	33	Trolls	Fox	$162,298	-28.4%	186	-33	$873	$153,244,708	$125	15
36	N	Duckweed	CL	$160,739	-	27	-	$5,953	$160,739	-	1
37	27	Un Padre No Tan Padre	PNT	$152,702	-65.7%	117	-195	$1,305	$1,939,925	-	3
38	14	Gold	Wein.	$141,980	-89.7%	215	-1,951	$660	$7,015,053	-	3
39	26	Journey to the West: The Demons Strike Back	Sony	$126,558	-72.7%	67	-	$1,889	$731,607	-	2
40	43	Toni Erdmann	SPC	$119,600	+25.1%	49	+25	$2,441	$676,216	-	8
41	36	Why Him?	Fox	$108,580	-39.3%	147	-97	$739	$59,237,868	$38	8
42	30	Hacksaw Ridge	LGF	$100,852	-58.4%	127	-190	$794	$66,571,016	$40	15
43	49	Confidential Assignment	CJ	$95,108	+46.9%	13	+5	$7,316	$236,322	-	3
44	40	Assassin's Creed	Fox	$92,692	-29.9%	145	-42	$639	$54,488,424	$125	8
45	41	Julieta	SPC	$91,622	-26.7%	63	+5	$1,454	$1,166,708	-	8
46	48	The Red Turtle	SPC	$68,699	-1.4%	29	+8	$2,369	$332,293	-	4
47	N	A United Kingdom	FoxS	$66,510	-	4	-	$16,628	$66,510	-	1
48	35	Silence (2016)	Par.	$66,189	-63.6%	55	-97	$1,203	$6,977,590	-	8
49	45	Elle	SPC	$62,386	-23.9%	57	-47	$1,094	$2,033,085	-	14
50	51	A Beautiful Planet	Imax	$56,904	+7.4%	26	-	$2,189	$8,945,991	-	42
51	34	The Bye Bye Man	STX	$50,557	-77.3%	62	-343	$815	$22,377,458	$7.4	5
52	50	Neruda	Orch.	$43,920	-23.7%	42	-4	$1,046	$601,609	-	9
53	N	Kedi	Osci.	$40,103	-	1	-	$40,103	$40,103	-	1
54	39	Underworld: Blood Wars	SGem	$33,765	-76.2%	62	-117	$545	$30,161,224	$35	6
55	44	Kung Fu Yoga	WGUSA	$30,246	-65.1%	15	-12	$2,016	$321,563	$65	3
56	52	The Eagle Huntress	SPC	$28,249	-34.9%	34	-14	$831	$2,983,505	-	15
57	57	Mr. Gaga: A True Story of Love and Dance	Abr.	$24,097	-5.0%	6	+4	$4,016	$71,197	-	2
58	54	The Trouble with Terkel (2017)	Indic.	$20,030	-38.9%	10	-2	$2,003	$66,638	-	2
59	55	Chapter & Verse	Pala.	$15,366	-51.0%	5	+4	$3,073	$52,272	-	2
60	-	Land of Mine	SPC	$13,754	-	3	-	$4,585	$21,506	-	3
61	58	Growing Up Smith	Good Deed	$11,621	-21.8%	12	+7	$968	$31,215	-	2
62	69	Under the Sea 3D	WB	$9,516	+83.6%	9	-	$1,057	$35,197,752	-	418
63	70	Born to Be Wild (IMAX)	WB	$7,558	+52.4%	10	+1	$756	$25,189,217	-	306
64	62	The Lure	Jan.	$5,856	-20.5%	3	+2	$1,952	$21,400	-	2
