1	1	The Fate of the Furious	Uni.	$19,936,540	-48.1%	4,077	-252	$4,890	$193,268,115	$250	3
2	N	How to be a Latin Lover	PNT	$12,252,439	-	1,118	-	$10,959	$12,252,439	-	1
3	N	Baahubali 2: The Conclusion	GrtIndia	$10,430,497	-	425	-	$24,542	$10,430,497	-	1
4	2	The Boss Baby	Fox	$9,372,386	-26.3%	3,739	+42	$2,507	$148,787,970	-	5
5	N	The Circle (2017)	STX	$9,034,148	-	3,163	-	$2,856	$9,034,148	$18	1
6	3	Beauty and the Beast (2017)	BV	$6,825,595	-29.4%	3,155	-160	$2,163	$480,525,828	$160	7
7	4	Going in Style (2017)	WB (NL)	$3,607,144	-26.5%	2,761	-277	$1,306	$37,346,914	$25	4
8	5	Smurfs: The Lost Village	Sony	$3,558,031	-27.1%	2,554	-183	$1,393	$37,977,532	$60	4
9	8	Gifted	FoxS	$3,364,270	-26.2%	2,215	+229	$1,519	$15,894,295	$7	4
10	7	Unforgettable (2017)	WB	$2,412,141	-49.6%	2,417	-	$998	$8,950,960	$12	2
11	6	Born in China	BV	$2,385,812	-50.2%	1,508	-	$1,582	$8,819,843	-	2
12	10	The Lost City of Z	BST	$1,806,634	-14.8%	866	+252	$2,086	$4,913,120	-	3
13	12	Get Out	Uni.	$1,710,240	+2.5%	1,563	+598	$1,094	$172,534,250	$4.5	10
14	N	Sleight	BH Tilt	$1,701,785	-	565	-	$3,012	$1,701,785	$0.25	1
15	9	The Promise (2017)	ORF	$1,443,046	-64.8%	2,251	-	$641	$7,067,064	$90	2
16	14	Kong: Skull Island	WB	$1,121,735	-24.8%	933	-270	$1,202	$165,487,121	$185	8
17	15	The Zookeeper's Wife	Focus	$991,805	-29.1%	997	-32	$995	$14,808,000	-	5
18	13	The Case for Christ	PFR	$989,072	-37.6%	1,050	-197	$942	$13,054,237	-	4
19	16	Power Rangers (2017)	LGF	$855,661	-37.3%	889	-403	$962	$84,234,169	$100	6
20	18	Logan	Fox	$771,459	-20.6%	614	-140	$1,256	$224,508,170	$97	9
21	11	Phoenix Forgotten	CLF	$741,631	-59.2%	1,458	-168	$509	$3,103,117	$2.8	2
22	20	Colossal	Neon	$521,983	-9.9%	326	+102	$1,601	$2,091,568	-	4
23	21	Their Finest	STX	$511,566	-4.0%	330	+154	$1,550	$1,826,612	-	4
24	19	Ghost in the Shell (2017)	Par.	$436,427	-50.6%	456	-457	$957	$39,948,095	$110	5
25	22	Life (2017)	Sony	$305,153	-31.9%	503	-227	$607	$29,825,481	$58	6
26	24	The LEGO Batman Movie	WB	$301,201	-13.1%	273	-18	$1,103	$174,691,628	$80	12
27	17	Free Fire	A24	$248,991	-75.0%	817	-253	$305	$1,662,013	-	2
28	30	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	SPC	$228,092	+83.8%	47	+29	$4,853	$533,050	-	3
29	N	Battle of Memories	CL	$224,942	-	42	-	$5,356	$224,942	-	1
30	23	Your Name.	FUN	$206,689	-46.9%	123	-45	$1,680	$4,479,066	-	4
31	25	The Shack	LG/S	$179,352	-35.1%	285	-89	$629	$57,011,066	-	9
32	27	CHiPs	WB	$121,967	-25.0%	204	-41	$598	$18,360,013	$25	6
33	28	Split	Uni.	$103,920	-24.7%	103	-16	$1,009	$138,120,085	$9	15
34	36	A Quiet Passion	MBox	$101,197	+43.6%	44	+31	$2,300	$281,655	-	3
35	26	Hidden Figures	Fox	$85,792	-53.3%	124	-36	$692	$168,991,405	$25	19
36	34	A Dog's Purpose	Uni.	$74,130	-2.0%	123	+1	$603	$64,230,845	$22	14
37	37	A Beautiful Planet	Imax	$48,482	-7.0%	22	-	$2,204	$10,207,696	-	53
38	39	Lion	Wein.	$48,356	+0.2%	65	-17	$744	$51,694,854	$12	23
39	N	The Mayor	WGUSA	$47,128	-	29	-	$1,625	$47,128	-	1
40	43	The Belko Experiment	BH Tilt	$44,145	+39.1%	83	+36	$532	$9,697,090	$5	7
41	32	Tommy's Honour	RAtt.	$40,678	-48.8%	60	-29	$678	$491,934	-	3
42	33	T2: Trainspotting	TriS	$36,429	-53.8%	67	-93	$544	$2,289,243	$18	7
43	51	Jeremiah Tower	Orch.	$35,847	+76.9%	16	+14	$2,240	$64,502	-	2
44	35	Frantz	MBox	$35,810	-50.3%	45	-27	$796	$799,695	-	7
