58	72	Journey to the South Pacific	Imax	$10,539	+76.9%	2	-	$5,270	$7,317,163	-	187
59	51	Dawson City: Frozen Time	KL	$10,470	-34.2%	6	+2	$1,745	$45,957	-	39
60	56	The Lost City of Z	BST	$10,328	-24.9%	10	-3	$1,033	$8,480,735	-	11
61	57	Kedi	Osci.	$9,950	-16.3%	10	-2	$995	$2,745,184	-	20
62	N	All The Rage: Saved by Sarno	TFC	$9,765	-	1	-	$9,765	$9,756	-	1
63	61	Your Name.	FUN	$9,404	-4.9%	9	+1	$1,045	$4,985,985	-	12
64	67	Obit.	KL	$8,334	+11.9%	10	-1	$833	$285,072	-	25
65	69	Stalker (2017 re-release)	Jan.	$7,847	+19.5%	4	+2	$1,962	$197,875	-	8
66	48	Hare Krishna! The Mantra, the Movement and the Swami Who Started it All	Abr.	$7,812	-65.0%	2	+1	$3,906	$36,864	-	2
67	64	The Lovers	A24	$6,975	-14.6%	15	-20	$465	$2,165,671	-	8
68	68	The Case for Christ	PFR	$6,579	-4.5%	12	-6	$548	$14,678,714	-	12
69	65	Il Boom (2017 re-release)	Rialto	$6,466	-20.8%	1	-	$6,466	$21,058	-	2
70	50	Restless Creature: Wendy Whelan	Abr.	$6,446	-60.0%	5	-3	$1,289	$122,758	-	5
71	N	The Ornithologist	Strand	$6,132	-	2	-	$3,066	$6,132	-	1
72	59	Logan	Fox	$5,686	-47.7%	22	-	$258	$226,264,255	$97	17
73	N	A Beginner's Guide to Snuff	Indic.	$5,204	-	3	-	$1,735	$5,204	-	1
74	N	In Pursuit of Silence	CGld	$5,141	-	1	-	$5,141	$5,141	-	1
75	82	Born to Be Wild (IMAX)	WB	$4,521	+67.6%	14	+4	$323	$25,428,500	-	325
76	80	Under the Sea 3D	WB	$4,323	+58.1%	7	-1	$618	$35,469,788	-	437
77	58	Champion	AAE	$3,806	-65.1%	4	-2	$952	$173,778	-	6
78	74	Lost in Paris	Osci.	$3,092	-31.4%	1	-	$3,092	$9,644	-	2
79	78	Harmonium	FM	$2,881	-16.6%	3	+2	$960	$8,109	-	2
80	N	Food Evolution	Abr.	$2,851	-	1	-	$2,851	$2,851	-	1
81	96	Maurice (2017 reissue)	Cohen	$2,606	+129.8%	3	+2	$869	$40,681	-	6
82	113	After the Storm	FM	$2,599	+1,632.7%	2	+1	$1,300	$261,181	-	15
83	84	Citizen Jane	IFC	$2,227	+11.7%	5	+2	$445	$305,048	-	10
84	62	Jasmine	Indic.	$2,204	-73.6%	3	-	$735	$12,608	-	2
85	76	Our President	CJ	$2,090	-42.1%	2	-	$1,045	$36,382	-	4
86	71	Stefan Zweig: Farewell to Europe	FRun	$2,074	-67.0%	2	-	$1,037	$76,646	-	7
87	94	Hidden Figures	Fox	$1,717	+9.2%	5	-	$343	$169,345,656	$25	27
88	110	Space Station 3-D (IMAX)	Imax	$1,481	+440.5%	4	+1	$370	$93,288,991	-	777
89	93	Like Crazy (2017)	Strand	$1,379	-15.2%	3	-1	$460	$101,675	-	8
90	79	God of War	WGUSA	$1,290	-54.4%	1	-	$1,290	$52,659	-	4
91	73	Jeremiah Tower	Orch.	$1,159	-80.1%	13	-	$89	$227,122	-	10
92	81	Slack Bay	KL	$997	-63.5%	6	+1	$166	$55,951	-	16
93	98	Harold and Lillian: A Hollywood Love Story	Zeit.	$991	+1.8%	2	-1	$496	$45,462	-	9
94	88	7 Witches	Indic.	$841	-56.4%	3	+1	$280	$31,100	-	10
95	-	The Eyes	PDF	$656	-	1	-	$656	$9,104	-	8
96	100	Night School (2017)	Osci.	$622	-32.0%	1	-1	$622	$4,351	-	3
97	91	One Week and a Day	Osci.	$552	-67.9%	2	-1	$276	$41,528	-	9
98	87	Scum (2017 re-release)	KL	$518	-73.4%	1	-	$518	$3,541	-	2
99	105	A Woman's Life	KL	$483	-23.8%	1	-	$483	$36,087	-	7
100	104	Risk	Neon	$451	-37.4%	1	-4	$451	$199,082	-	8
101	-	Panique (2017 re-release)	Rialto	$371	-	1	-	$371	$41,940	-	22
102	92	Cezanne et moi	Magn.	$266	-84.3%	2	-	$133	$257,109	-	13
103	106	Buster's Mal Heart	WGUSA	$258	-51.0%	1	-	$258	$71,465	-	9
104	-	Glory (2017)	FM	$244	-	1	-	$244	$17,503	-	9
105	115	The Commune	Magn.	$237	+211.8%	2	+1	$119	$38,265	-	6
106	102	Afterimage	FM	$201	-75.1%	1	-1	$201	$30,093	-	6
107	-	The Student	UTMW	$196	-	1	-	$196	$1,077	-	11
108	-	The Woman Who Left	KL	$122	-	1	-	$122	$3,906	-	3
109	109	I Love You Both	Magn.	$94	-72.8%	2	-	$47	$4,605	-	3
