1	N	Get Out	Uni.	$33,377,060	-	2,781	-	$12,002	$33,377,060	$4.5	1
2	1	The LEGO Batman Movie	WB	$19,208,097	-41.2%	4,057	-31	$4,735	$133,214,675	$80	3
3	4	John Wick: Chapter Two	LG/S	$9,358,982	-42.3%	2,954	-159	$3,168	$74,771,682	-	3
4	3	The Great Wall	Uni.	$9,125,960	-50.6%	3,328	+2	$2,742	$34,831,600	$150	2
5	2	Fifty Shades Darker	Uni.	$7,792,655	-61.6%	3,216	-498	$2,423	$103,727,870	$55	3
6	5	Fist Fight	WB (NL)	$6,571,348	-46.1%	3,185	-	$2,063	$23,446,175	-	2
7	6	Hidden Figures	Fox	$5,805,737	-19.6%	2,022	-195	$2,871	$152,746,541	$25	10
8	9	La La Land	LG/S	$4,689,292	+2.1%	1,733	+146	$2,706	$140,949,357	$30	12
9	7	Split	Uni.	$4,098,990	-42.8%	1,901	-544	$2,156	$130,823,885	$9	6
10	11	Lion	Wein.	$3,832,257	-8.8%	1,802	+260	$2,127	$42,840,594	$12	14
11	N	Rock Dog	LG/S	$3,704,749	-	2,077	-	$1,784	$3,704,749	-	1
12	8	A Dog's Purpose	Uni.	$3,572,435	-37.5%	2,089	-311	$1,710	$57,581,040	$22	5
13	N	Collide	ORF	$1,512,824	-	2,045	-	$740	$1,512,824	-	1
14	10	A Cure for Wellness	Fox	$1,401,394	-67.8%	2,704	-	$518	$7,496,644	$40	2
15	14	Moana	BV	$827,436	-22.6%	378	-46	$2,189	$246,027,358	-	14
16	15	I am Not Your Negro	Magn.	$826,126	-18.4%	313	+54	$2,639	$4,681,486	-	4
17	17	Fences	Par.	$776,093	-7.1%	597	+37	$1,300	$56,552,381	$24	11
18	22	Moonlight (2016)	A24	$703,307	+30.0%	585	+130	$1,202	$22,223,633	$4	19
19	12	Rings	Par.	$686,936	-70.7%	719	-841	$955	$27,296,410	$25	4
20	33	A United Kingdom	FoxS	$507,125	+89.8%	148	+103	$3,427	$986,625	-	3
21	20	Sing	Uni.	$488,275	-34.0%	391	-170	$1,249	$267,661,265	$75	10
22	23	Manchester by the Sea	RAtt.	$480,978	-8.5%	397	+4	$1,212	$46,875,391	$9	15
23	21	The Oscar Nominated Short Films 2017	Shrts.	$443,836	-30.7%	272	+24	$1,632	$2,532,992	-	3
24	18	Rogue One: A Star Wars Story	BV	$423,387	-46.5%	284	-151	$1,491	$529,443,931	$200	11
25	16	Everybody Loves Somebody	PNT	$368,017	-60.2%	333	-	$1,105	$1,634,969	-	2
26	29	Arrival	Par.	$245,028	-19.3%	443	+114	$553	$100,335,491	$47	16
27	26	Passengers (2016)	Sony	$243,117	-38.6%	287	-371	$847	$98,952,525	$110	10
28	N	Bitter Harvest	RAtt.	$219,357	-	127	-	$1,727	$219,357	-	1
29	N	Ballerina (2017) [Canada Only]	EOne	$181,091	-	77	-	$2,352	$181,091	-	1
30	25	The Founder	Wein.	$170,082	-58.7%	161	-92	$1,056	$12,335,857	-	6
31	32	Fantastic Beasts and Where To Find Them	WB	$168,513	-37.7%	210	-25	$802	$233,500,090	$180	15
32	34	The Salesman	Cohen	$162,161	-32.3%	97	+3	$1,672	$1,415,949	-	5
33	30	Patriots Day	LGF	$144,373	-48.8%	157	-100	$920	$31,721,157	$45	10
34	24	xXx: The Return of Xander Cage	Par.	$143,603	-66.9%	180	-255	$798	$44,650,657	$85	6
35	46	Why Him?	Fox	$128,974	+77.5%	368	+245	$350	$59,524,612	$38	10
36	35	Toni Erdmann	SPC	$123,598	-38.3%	112	+10	$1,104	$1,165,770	-	10
37	49	The Red Turtle	SPC	$116,733	+81.2%	115	+79	$1,015	$591,836	-	6
38	39	Jackie	FoxS	$109,764	-29.1%	112	-18	$980	$13,718,707	-	13
39	45	Kedi	Osci.	$109,384	+36.9%	13	+6	$8,414	$297,182	-	3
40	36	Monster Trucks	Par.	$108,217	-43.5%	150	-80	$721	$32,802,975	-	7
41	31	The Space Between Us	STX	$86,319	-69.2%	107	-210	$807	$7,829,766	$30	4
42	42	Doctor Strange	BV	$81,957	-34.2%	105	-31	$781	$232,526,983	$165	17
43	38	Paterson	BST	$81,148	-47.9%	55	-9	$1,475	$1,699,347	-	9
44	28	Jolly Llb 2	FIP	$78,218	-78.6%	59	-107	$1,326	$1,632,440	-	3
45	52	Elle	SPC	$76,217	+44.8%	147	+104	$518	$2,218,422	-	16
46	27	Resident Evil: The Final Chapter	SGem	$71,589	-81.6%	85	-423	$842	$26,654,695	$40	5
47	41	20th Century Women	A24	$58,481	-57.7%	64	-51	$914	$5,444,300	-	9
48	37	Sleepless	ORF	$57,506	-68.2%	82	-70	$701	$20,670,762	-	7
49	40	Hacksaw Ridge	LGF	$55,643	-60.2%	60	-27	$927	$66,935,525	$40	17
50	44	Trolls	Fox	$54,752	-37.8%	98	-88	$559	$153,479,947	$125	17
51	47	A Beautiful Planet	Imax	$50,932	-29.8%	21	-6	$2,425	$9,173,660	-	44
52	56	Un Padre No Tan Padre	PNT	$38,563	-16.3%	52	+16	$742	$2,106,630	-	5
53	48	Underworld: Blood Wars	SGem	$38,158	-45.3%	82	-24	$465	$30,317,745	$35	8
54	43	Duckweed	CL	$36,966	-63.5%	17	-13	$2,174	$422,466	-	3
55	51	Julieta	SPC	$35,023	-33.9%	33	+2	$1,061	$1,331,606	-	10
56	-	Confidential Assignment	CJ	$31,981	-	10	-	$3,198	$444,231	-	5
57	N	My Life as a Zucchini	GK	$31,853	-	2	-	$15,927	$31,853	-	1
58	N	Fabricated City	CJ	$24,808	-	7	-	$3,544	$53,331	-	1
59	53	Gold	Wein.	$21,495	-57.9%	41	-66	$524	$7,202,801	-	5
60	73	Live By Night	WB	$21,282	+924.7%	90	+85	$236	$10,365,755	-	10
61	55	Neruda	Orch.	$19,496	-57.9%	27	-16	$722	$719,843	-	11
62	54	Assassin's Creed	Fox	$19,124	-59.6%	57	-88	$336	$54,624,344	$125	10
