88	-	7 Witches	Indic.	$1,928	-	2	-	$964	$30,259	-	9
89	-	Truman	FR	$1,876	-	5	-	$375	$208,799	-	11
90	84	The Death of Louis XIV	CGld	$1,841	+52.8%	2	-1	$921	$38,933	-	12
91	-	One Week and a Day	Osci.	$1,720	-	3	-	$573	$40,137	-	8
92	79	Cezanne et moi	Magn.	$1,696	-5.3%	2	-	$848	$252,189	-	12
93	63	Like Crazy (2017)	Strand	$1,627	-71.2%	4	-5	$407	$99,262	-	7
94	88	Hidden Figures	Fox	$1,572	+61.9%	5	-	$314	$169,342,146	$25	26
95	61	Radio Dreams	Mats.	$1,509	-73.9%	4	-1	$377	$17,224	-	3
96	86	Maurice (2017 reissue)	Cohen	$1,134	+3.8%	1	-	$1,134	$37,424	-	5
97	60	Beautiful Accident	CL	$1,020	-82.8%	1	-5	$1,020	$51,766	-	3
98	78	Harold and Lillian: A Hollywood Love Story	Zeit.	$973	-51.8%	3	-1	$324	$43,915	-	8
99	106	The Transfiguration	Strand	$949	+1,200.0%	3	+2	$316	$20,587	-	11
100	81	Night School (2017)	Osci.	$915	-42.4%	2	+1	$458	$3,624	-	2
101	57	Alive and Kicking	Magn.	$909	-89.7%	2	-5	$455	$67,591	-	11
102	100	Afterimage	FM	$807	+329.3%	2	+1	$404	$29,449	-	5
103	70	Hermia & Helena	KL	$725	-75.9%	1	-3	$725	$34,250	-	4
104	87	Risk	Neon	$721	-30.5%	5	-	$144	$197,621	-	7
105	-	A Woman's Life	KL	$634	-	1	-	$634	$34,617	-	5
106	-	Buster's Mal Heart	WGUSA	$526	-	1	-	$526	$71,167	-	8
107	-	Deep Sea 3D (IMAX)	WB	$480	-	1	-	$480	$46,257,750	-	577
108	85	Frantz	MBox	$355	-70.3%	1	-3	$355	$880,474	-	14
109	69	I Love You Both	Magn.	$346	-89.3%	2	-5	$173	$4,381	-	2
110	93	Space Station 3-D (IMAX)	Imax	$274	-57.1%	3	+1	$91	$93,287,152	-	775
111	94	Soul on a String	FM	$269	-57.4%	1	-1	$269	$3,555	-	5
112	77	The Wall	RAtt.	$250	-88.0%	2	-5	$125	$1,803,009	-	6
113	101	After the Storm	FM	$150	-17.6%	1	-1	$150	$260,461	-	14
114	103	Tomorrow	UTMW	$110	+5.8%	1	-	$110	$41,978	-	15
115	73	The Commune	Magn.	$76	-97.3%	1	-2	$76	$37,982	-	5
