23	19	Doctor Strange	BV	$307,088	-52.5%	263	-203	$1,168	$230,898,006	$165	10
24	20	Hacksaw Ridge	LGF	$202,182	-49.2%	222	-130	$911	$65,089,527	$40	10
25	35	Master	CJ	$164,936	+126.5%	39	+36	$4,229	$261,819	-	2
26	29	20th Century Women	A24	$130,467	+17.3%	10	+6	$13,047	$383,055	-	2
27	22	The Accountant	WB	$130,367	-32.8%	181	-41	$720	$86,198,014	$44	13
28	N	Railroad Tigers	WGUSA	$116,211	-	43	-	$2,703	$116,211	-	1
29	25	The Eagle Huntress	SPC	$114,718	-24.2%	94	-19	$1,220	$2,460,976	-	10
30	26	Patriots Day	LGF	$104,803	-29.1%	7	-	$14,972	$870,217	$45	3
31	38	Julieta	SPC	$94,844	+80.4%	17	+10	$5,579	$340,664	-	3
32	23	Nocturnal Animals	Focus	$88,537	-53.8%	73	-85	$1,213	$10,428,841	-	8
33	27	Storks	WB	$88,287	-37.0%	152	-83	$581	$72,655,779	$70	16
34	24	Allied	Par.	$84,191	-47.3%	121	-42	$696	$39,804,381	$85	7
35	36	Paterson	BST	$71,438	+3.0%	7	+3	$10,205	$223,130	-	2
36	33	A Beautiful Planet	Imax	$69,361	-7.0%	26	+2	$2,668	$8,419,825	-	37
37	32	Miss Peregrine's Home for Peculiar Children	Fox	$53,481	-30.1%	101	-20	$530	$87,083,472	$110	15
38	37	Elle	SPC	$49,243	-23.9%	36	+1	$1,368	$1,017,138	-	9
39	31	Jack Reacher: Never Go Back	Par.	$49,121	-38.1%	113	-20	$435	$58,676,235	$60	12
40	34	Loving	Focus	$47,260	-35.5%	65	-16	$727	$7,592,362	-	10
41	40	Inferno	Sony	$32,829	-28.0%	83	-19	$396	$34,307,024	$75	11
42	46	Neruda	Orch.	$31,893	-3.2%	9	+4	$3,544	$203,234	-	4
43	43	Toni Erdmann	SPC	$31,416	-21.7%	3	-	$10,472	$157,807	-	3
44	45	Live By Night	WB	$26,922	-27.1%	4	-	$6,731	$168,412	-	3
45	52	The Handmaiden	Magn.	$23,102	+52.0%	22	+6	$1,050	$1,917,971	-	12
46	51	Things To Come	IFC	$19,845	+7.2%	19	+6	$1,044	$282,382	-	6
47	39	Sully	WB	$15,781	-66.5%	38	-56	$415	$125,031,968	$60	18
48	44	Bad Santa 2	BG	$15,369	-60.8%	62	-54	$248	$17,768,932	$26	7
49	41	The Wasted Times	CL	$12,174	-73.1%	4	-8	$3,044	$379,432	-	4
50	N	The Marseille Trilogy	Jan.	$7,720	-	1	-	$7,720	$10,654	-	1
51	54	A Man Called Ove	MBox	$7,220	-19.2%	13	+1	$555	$3,358,518	-	15
52	55	The Brand New Testament	MBox	$6,873	-2.5%	13	+2	$529	$89,182	-	5
53	61	Under the Sea 3D	WB	$6,469	+37.6%	4	+1	$1,617	$35,154,024	-	413
54	64	Tampopo (2016 re-release)	Jan.	$6,139	+50.2%	4	+2	$1,535	$189,401	-	12
55	58	The Beatles: Eight Days a Week - The Touring Years	Abr.	$6,108	-	1	-2	$6,108	$2,930,414	-	17
56	66	Seasons	MBox	$5,941	+124.9%	11	+4	$540	$119,091	-	7
57	60	The Love Witch	Osci.	$5,096	+8.4%	4	+1	$1,274	$180,161	-	9
58	59	Ocean Waves	GK	$4,299	-13.0%	9	+8	$478	$18,872	-	2
59	N	German Concentration Camps Factual Survey	FRun	$3,000	-	1	-	$3,000	$3,000	-	1
60	63	Born to Be Wild (IMAX)	WB	$2,506	-39.1%	6	+3	$418	$25,142,210	-	301
61	-	Train to Busan	WGUSA	$1,874	-	2	-	$937	$2,127,659	-	22
62	69	Harry Benson: Shoot First	Magn.	$1,833	+87.6%	5	+2	$367	$15,552	-	5
63	70	Mifune: The Last Samurai	Strand	$1,666	+92.2%	3	-	$555	$53,020	-	7
64	N	Accidental Courtesy: Daryl Davis, Race & America	FRun	$1,452	-	1	-	$1,452	$1,452	-	1
65	-	The Ghosts of Johnson Woods	DWOES	$1,255	-	1	-	$1,255	$2,335	-	3
66	-	To the Arctic (IMAX)	WB	$1,105	-	1	-	$1,105	$14,450,919	-	222
67	67	Best Worst Thing That Ever Could Have Happened	Abr.	$1,038	-43.0%	4	+2	$260	$104,005	-	8
68	-	The Romans	Indic.	$978	-	1	-	$978	$18,994	-	21
69	N	A Different American Dream	FRun	$848	-	-	-	n/a	$848	-	1
70	N	The Ardennes	FM	$840	-	1	-	$840	$840	-	1
71	-	I Am Not Madame Bovary	WGUSA	$670	-	1	-	$670	$436,596	-	7
72	65	Harry & Snowman	FR	$661	-82.1%	1	-	$661	$554,803	-	15
73	-	No Home Movie	Icar.	$633	-	1	-	$633	$30,663	-	28
74	62	Hubble 3D	WB	$460	-89.0%	2	+1	$230	$51,775,845	-	356
75	-	The Witness	FR	$451	-	1	-	$451	$158,978	-	24
76	77	Christine (2016)	Orch.	$439	+150.9%	3	+1	$146	$298,484	-	13
77	-	The Bad Kids	FR	$428	-	1	-	$428	$3,405	-	4
78	-	The Loving Story (2016 re-release)	Icar.	$286	-	3	-	$95	$2,692	-	10
79	78	The Battle of Algiers (2016)	Rialto	$262	+55.0%	-	-	n/a	$55,908	-	14
82	72	The Fiance	Indic.	$250	-50.5%	1	-	$250	$14,719	-	9
80	-	The Black Dove	Indic.	$250	-	1	-	$250	$22,150	-	21
81	75	Gridiron Heroes	Indic.	$250	+25.0%	1	-	$250	$23,487	-	24
83	-	This Last Lonely Place	Indic.	$225	-	1	-	$225	$20,215	-	19
84	-	Never	Indic.	$207	-	1	-	$207	$19,017	-	19
85	-	NightLights	Indic.	$139	-	1	-	$139	$21,099	-	20
86	79	My Annoying Brother	CJ	$116	+70.6%	1	-	$116	$51,888	-	3
