84	64	L'important C'est D'aimer (2017 Re-Release)	Rialto	$2,073	-61.4%	1	-	$2,073	$11,355	-	2
85	94	Obit.	KL	$1,821	+45.4%	2	-2	$911	$308,586	-	29
86	70	Manifesto (2017)	FR	$1,818	-59.0%	3	-	$606	$153,151	-	11
87	88	The Bad Batch	Neon	$1,525	-3.0%	3	-2	$508	$180,851	-	5
88	85	Chasing Trane: The John Coltrane Documentary	Abr.	$1,485	-13.8%	2	-	$743	$390,460	-	15
89	68	Hidden Figures	Fox	$1,340	-73.2%	5	-12	$268	$169,373,983	$25	31
90	N	Amnesia	FM	$1,202	-	1	-	$1,202	$1,202	-	1
91	71	Kedi	Osci.	$1,111	-73.8%	5	-	$222	$2,792,243	-	24
92	90	Abacus: Small Enough to Jail	PBS	$1,019	-29.9%	2	-	$510	$108,451	-	10
93	59	Hare Krishna! The Mantra, the Movement and the Swami Who Started it All	Abr.	$992	-85.0%	2	-2	$496	$61,270	-	6
94	98	A Beginner's Guide to Snuff	Indic.	$946	+39.9%	1	-1	$946	$13,985	-	5
95	77	The Ornithologist	Strand	$944	-70.4%	2	-3	$472	$42,955	-	5
96	74	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	SPC	$890	-76.7%	8	-8	$111	$3,813,245	-	15
97	63	The Wrong Light	CGld	$868	-84.0%	1	-	$868	$7,553	-	2
98	-	Food Evolution	Abr.	$798	-	1	-	$798	$15,310	-	5
99	-	Galapagos (IMAX)	Imax	$750	-	1	-	$750	$18,581,947	-	851
100	101	Jasmine	Indic.	$602	+9.5%	1	-1	$602	$19,376	-	6
101	95	Hubble 3D	WB	$591	-51.4%	2	-3	$296	$51,862,344	-	384
102	79	My Journey Through French Cinema	Cohen	$551	-81.5%	3	-	$184	$46,436	-	5
103	-	Mali Blues	Icar.	$551	-	1	-	$551	$21,949	-	23
104	99	Harmonium	FM	$543	-18.8%	3	-	$181	$15,592	-	6
105	N	Santoalla	Osci.	$489	-	1	-	$489	$1,206	-	1
106	-	Afterimage	FM	$449	-	1	-	$449	$31,758	-	9
107	-	Leon Morin, Priest (2017 re-release)	Rialto	$446	-	1	-	$446	$42,670	-	9
108	100	Radio Dreams	Mats.	$438	-32.5%	3	-1	$146	$25,356	-	8
109	83	Le Trou (2017 re-release)	Rialto	$384	-78.2%	1	-	$384	$24,546	-	4
110	-	Tomorrow	UTMW	$339	-	2	+1	$170	$50,295	-	20
111	84	Hermia & Helena	KL	$332	-80.8%	3	-	$111	$38,913	-	9
112	108	Like Crazy (2017)	Strand	$227	+102.7%	1	-	$227	$106,774	-	12
113	96	Your Name.	FUN	$96	-92.0%	1	-2	$96	$5,016,908	-	16
114	107	A Woman's Life	KL	$86	-23.9%	2	-	$43	$37,298	-	12
