1	1	The Boss Baby	Fox	$26,363,488	-47.5%	3,829	+56	$6,885	$89,436,806	-	2
2	2	Beauty and the Beast (2017)	BV	$23,652,605	-47.9%	3,969	-241	$5,959	$430,946,639	$160	4
3	N	Smurfs: The Lost Village	Sony	$13,210,449	-	3,610	-	$3,659	$13,210,449	$60	1
4	N	Going in Style (2017)	WB (NL)	$11,932,330	-	3,061	-	$3,898	$11,932,330	$25	1
5	3	Ghost in the Shell (2017)	Par.	$7,306,413	-60.9%	3,440	-	$2,124	$31,529,863	$110	2
6	4	Power Rangers (2017)	LGF	$6,199,403	-56.3%	2,978	-715	$2,082	$75,095,645	$100	3
7	5	Kong: Skull Island	WB	$5,576,182	-35.1%	2,753	-388	$2,025	$156,305,906	$185	5
8	7	Get Out	Uni.	$4,057,330	-28.3%	1,574	-270	$2,578	$162,889,980	$4.5	7
9	6	Logan	Fox	$4,021,829	-34.2%	1,949	-374	$2,064	$218,029,237	$97	6
10	N	The Case for Christ	PFR	$3,967,885	-	1,174	-	$3,380	$3,967,885	-	1
11	10	The Zookeeper's Wife	Focus	$2,684,185	-18.4%	806	+265	$3,330	$7,398,710	-	2
12	8	Life (2017)	Sony	$2,371,217	-57.3%	1,788	-1,358	$1,326	$26,940,704	$58	3
13	N	Your Name.	FUN	$1,813,781	-	311	-	$5,832	$1,813,782	-	1
14	9	CHiPs	WB	$1,376,231	-65.2%	1,351	-1,113	$1,019	$17,114,164	$25	3
15	11	The Shack	LG/S	$1,091,560	-46.5%	1,108	-322	$985	$54,950,438	-	6
16	N	Gifted	FoxS	$446,380	-	56	-	$7,971	$446,380	$7	1
17	12	The LEGO Batman Movie	WB	$373,202	-50.2%	345	-467	$1,082	$173,317,922	$80	9
18	15	T2: Trainspotting	TriS	$268,000	-29.0%	157	+17	$1,707	$1,605,332	$18	4
19	14	Hidden Figures	Fox	$265,247	-36.0%	288	-64	$921	$168,276,311	$25	16
20	13	The Belko Experiment	BH Tilt	$204,305	-61.3%	186	-267	$1,098	$9,426,895	$5	4
21	24	La La Land	LG/S	$162,769	+22.3%	224	+81	$727	$150,686,825	$30	18
22	18	John Wick: Chapter Two	LG/S	$155,482	-28.5%	162	-48	$960	$91,536,079	-	9
23	20	Lion	Wein.	$155,382	-21.9%	203	+28	$765	$51,363,565	$12	20
24	17	Rogue One: A Star Wars Story	BV	$153,262	-38.5%	177	-47	$866	$531,958,137	$200	17
25	16	The Devotion of Suspect X	CL	$149,385	-53.8%	46	+3	$3,248	$572,442	-	2
26	31	Frantz	MBox	$147,686	+81.8%	82	+45	$1,801	$360,084	-	4
27	21	Personal Shopper	IFC	$135,250	-16.2%	141	-12	$959	$1,008,295	-	5
28	25	A Dog's Purpose	Uni.	$131,170	-0.9%	175	-14	$750	$63,868,405	$22	11
29	N	Colossal	Neon	$120,226	-	4	-	$30,057	$120,226	-	1
30	23	Kedi	Osci.	$114,820	-23.6%	98	-10	$1,172	$2,215,126	-	9
31	N	Bolshoi Ballet: Hero of our Time	Fathom	$104,837	-	401	-	$261	$104,837	-	1
32	22	Sing	Uni.	$103,580	-32.9%	179	-23	$579	$270,121,590	$75	16
33	26	Fist Fight	WB (NL)	$80,250	-36.6%	125	-47	$642	$32,153,522	-	8
34	N	Their Finest	STX	$76,197	-	4	-	$19,049	$76,197	-	1
