48	42	Chaar Sahibzaade: Rise of Band Singh Bahadur	Eros	$23,504	-52.3%	103	-	$228	$694,280	-	4
49	47	Denial	BST	$17,820	-14.9%	31	+2	$575	$4,046,620	-	10
50	44	Seasons	MBox	$17,008	-37.3%	20	+7	$850	$58,145	-	2
51	55	Harry & Snowman	FR	$15,806	+16.0%	7	-5	$2,258	$525,058	-	10
52	45	Queen of Katwe	BV	$11,878	-54.6%	27	-3	$440	$8,765,436	$15	11
53	59	Christine (2016)	Orch.	$11,129	+39.1%	28	+5	$397	$286,398	-	8
54	N	The Eyes of My Mother	Magn.	$8,908	-	5	-	$1,782	$8,908	-	1
55	63	Tampopo (2016 re-release)	Jan.	$8,546	+95.0%	4	+1	$2,137	$126,479	-	7
56	43	Finding Dory	BV	$8,411	-80.6%	34	-44	$247	$486,292,984	-	25
57	49	The Love Witch	Osci.	$8,303	-57.4%	8	-7	$1,038	$125,071	-	4
58	50	Best Worst Thing That Ever Could Have Happened	Abr.	$8,086	-53.4%	3	-	$2,695	$70,890	-	3
59	52	Gimme Danger	Magn.	$8,066	-47.4%	17	-1	$474	$417,800	-	6
60	53	Certain Women	IFC	$7,859	-46.0%	16	-9	$491	$1,051,956	-	8
61	N	The Duelist	Sony	$7,576	-	10	-	$758	$7,576	-	1
62	N	Anonymous (2016)	AD	$6,716	-	13	-	$517	$6,716	-	1
63	54	The Dressmaker	BG	$6,455	-53.0%	16	-4	$403	$2,007,980	-	11
64	64	Mifune: The Last Samurai	Strand	$6,342	+47.6%	3	+2	$2,114	$12,747	-	2
65	65	Always Shine	Osci.	$6,157	+46.2%	13	+12	$474	$11,891	-	2
66	56	The Beatles: Eight Days a Week - The Touring Years	Abr.	$5,769	-49.8%	5	-2	$1,154	$2,896,214	-	12
67	-	Pet	Gold.	$5,652	-	7	-	$807	$6,730	-	10
68	51	Until Forever (Por Siempre)	CZ	$4,892	-71.1%	7	-5	$699	$68,240	-	3
69	-	Hieronymus Bosch: Touched by the Devil	KL	$4,531	-	2	-	$2,266	$167,601	-	21
70	101	No Pay, Nudity	Mont.	$4,519	+617.3%	4	+1	$1,130	$14,441	-	4
71	57	The Birth of a Nation	FoxS	$4,386	-59.8%	11	-4	$399	$15,858,754	$8.5	9
72	60	Evolution	IFC	$3,801	-47.3%	5	+2	$760	$15,619	-	2
73	91	Seed: The Untold Story	CEye	$3,710	+351.9%	1	-	$3,710	$96,480	-	15
74	48	Vanishing Time: A Boy Who Returned	Dreamwest	$2,909	-85.5%	6	-11	$485	$55,407	-	3
75	82	King Cobra	IFC	$2,709	+104.0%	5	+3	$542	$73,450	-	7
76	113	Tower	KL	$2,680	+922.9%	2	+1	$1,340	$94,329	-	10
77	-	Kaili Blues	Ghop	$2,215	-	3	-	$738	$26,508	-	19
78	-	Kate Plays Christine	Ghop	$2,031	-	2	-	$1,016	$24,091	-	12
79	-	Being 17	Strand	$1,844	-	3	-	$615	$49,478	-	8
80	102	The Wanderers (2016 re-release)	KL	$1,840	+223.4%	3	+1	$613	$11,827	-	4
81	68	Hubble 3D	WB	$1,807	-47.4%	4	+1	$452	$51,748,311	-	351
82	80	The Fiance	Indic.	$1,778	+21.1%	2	-	$889	$9,628	-	4
83	87	This Last Lonely Place	Indic.	$1,744	+73.2%	2	-	$872	$18,267	-	12
84	66	Born to Be Wild (IMAX)	WB	$1,734	-55.7%	7	+1	$248	$25,102,586	-	296
85	N	Old Stone	Zeit.	$1,676	-	1	-	$1,676	$3,019	-	1
86	N	Best and Most Beautiful Things	FRun	$1,591	-	2	-	$796	$1,591	-	1
87	75	Search Engines	Indic.	$1,588	-11.8%	3	-3	$529	$16,789	-	8
88	-	Closet Monster	Strand	$1,584	-	1	-	$1,584	$41,866	-	11
89	100	History of Jazz: Oxygen for the Ears	Indic.	$1,414	+109.5%	3	-	$471	$22,026	-	12
90	79	Butterfly Girl	Indic.	$1,400	-6.0%	2	-	$700	$16,465	-	15
91	99	Never	Indic.	$1,346	+99.4%	2	-1	$673	$16,013	-	12
92	111	Under the Sea 3D	WB	$1,253	+270.7%	3	-	$418	$35,111,090	-	408
93	81	Kill Me, Deadly	Indic.	$1,204	-11.9%	2	-1	$602	$27,451	-	12
94	-	Priceless (2016)	RAtt.	$1,199	-	4	-	$300	$1,497,245	-	8
95	-	Train to Busan	WGUSA	$1,114	-	1	-	$1,114	$2,125,786	-	19
96	58	Daughters of the Dust (2016 re-release)	Cohen	$1,089	-88.0%	4	+1	$272	$34,322	-	3
97	92	Ixcanul	KL	$1,089	+33.5%	1	-	$1,089	$290,880	-	35
98	-	Spa Night	Strand	$1,044	-	1	-	$1,044	$38,578	-	12
99	74	A Reason	Indic.	$1,009	-48.3%	1	-1	$1,009	$14,183	-	15
100	108	Peter and the Farm	Magn.	$981	+142.8%	5	+1	$196	$15,404	-	5
101	109	The Romans	Indic.	$954	+138.5%	2	+1	$477	$13,081	-	12
102	86	We Are X	Drft.	$928	-8.0%	2	-	$464	$45,028	-	7
103	78	American Honey	A24	$915	-41.2%	3	-	$305	$662,786	-	10
104	-	Don't Blink - Robert Frank	Ghop	$913	-	3	-	$304	$72,574	-	18
105	98	New World Order	Indic.	$897	+32.3%	2	+1	$449	$14,003	-	11
106	88	Gone Doggy Gone	Indic.	$842	-15.8%	3	-2	$281	$13,155	-	11
107	76	The Black Dove	Indic.	$825	-50.8%	3	+2	$275	$17,143	-	12
108	94	Coming Up Roses (2014 re-release)	Indic.	$800	-	3	-1	$267	$18,330	-	13
109	-	Don't Call Me Son	Zeit.	$789	-	2	-	$395	$11,678	-	4
110	97	Gridiron Heroes	Indic.	$750	+7.1%	3	+1	$250	$21,910	-	14
111	104	The Battle of Algiers (2016)	Rialto	$725	+30.6%	1	-	$725	$55,102	-	9
112	83	NightLights	Indic.	$708	-41.0%	6	-	$118	$19,095	-	12
113	-	Galapagos (IMAX)	Imax	$700	-	2	-	$350	$18,571,938	-	832
114	96	A Bit of Bad Luck	Indic.	$695	-7.3%	1	-1	$695	$13,858	-	12
115	89	Love Me True	Indic.	$638	-29.4%	2	+1	$319	$17,407	-	12
116	85	Cameraperson	Jan.	$564	-51.2%	1	-1	$564	$101,074	-	13
117	-	As I Open My Eyes	KL	$547	-	1	-	$547	$30,924	-	13
118	-	The Greasy Strangler	FR	$441	-	1	-	$441	$43,580	-	6
119	106	Fire at Sea	KL	$438	+1.4%	3	+2	$146	$62,029	-	12
120	70	Mr. Donkey	CL	$437	-81.0%	1	-	$437	$356,023	-	6
121	-	Made in France	UTMW	$436	-	2	-	$218	$9,577	-	11
122	-	Island of Lemurs: Madagascar (IMAX)	WB	$430	-	3	-	$143	$10,683,695	-	140
123	107	Greater	Ham	$260	-38.1%	1	-	$260	$1,990,085	-	15
124	67	Magnus	FR	$247	-93.4%	1	-5	$247	$6,921	-	3
125	110	National Bird	FR	$223	-43.0%	1	-	$223	$9,101	-	4
126	112	The Loving Story (2016 re-release)	Icar.	$208	-26.5%	1	-	$208	$677	-	5
127	73	Kiki, Love to Love	Strand	$170	-91.3%	1	-1	$170	$11,150	-	4
128	-	On The Map	Jude	$151	-	1	-	$151	$6,763	-	2
129	77	The Hollars	SPC	$143	-90.9%	1	-6	$143	$1,016,872	-	15
130	-	The Seventh Fire	FM	$45	-	1	-	$45	$29,701	-	19
