63	60	My Entire High School Sinking Into the Sea	GK	$8,234	-5.3%	21	-4	$392	$57,339	-	4
64	27	Free Fire	A24	$7,565	-97.0%	36	-781	$210	$1,789,368	-	3
65	54	Personal Shopper	IFC	$5,924	-67.5%	7	-13	$846	$1,277,411	-	9
66	N	Like Crazy (2017)	Strand	$5,799	-	2	-	$2,900	$5,799	-	1
67	59	A United Kingdom	FoxS	$5,750	-44.2%	12	-8	$479	$3,890,865	-	13
68	63	7 Witches	Indic.	$5,637	-30.0%	3	-1	$1,879	$18,788	-	3
69	72	Bang! The Bert Berns Story	Abr.	$5,258	+34.0%	2	+1	$2,629	$16,725	-	2
70	57	The Last Word	BST	$4,892	-63.9%	28	-25	$175	$1,774,326	-	10
71	71	Under the Sea 3D	WB	$4,367	+9.4%	8	+3	$546	$35,381,446	-	430
72	N	Sacred	Argo.	$4,149	-	1	-	$4,149	$4,149	-	1
73	-	Panique (2017 re-release)	Rialto	$3,727	-	1	-	$3,727	$37,234	-	13
74	N	Burden	Magn.	$3,231	-	2	-	$1,616	$3,231	-	1
75	N	Mr. Chibbs	Abr.	$3,163	-	1	-	$3,163	$7,043	-	1
76	69	Land of Mine	SPC	$2,876	-42.8%	10	-5	$288	$429,191	-	21
77	81	After the Storm	FM	$2,791	+22.8%	7	-1	$399	$241,276	-	8
78	66	One Week and a Day	Osci.	$2,627	-61.6%	3	-	$876	$12,639	-	2
79	N	Take Me	Orch.	$2,583	-	2	-	$1,292	$2,583	-	1
80	67	Finding Oscar	FR	$2,432	-60.6%	4	-12	$608	$21,246	-	4
81	65	Born to Be Wild (IMAX)	WB	$2,328	-66.6%	12	-1	$194	$25,335,249	-	318
82	86	Seven Beauties (2017 re-release)	KL	$2,179	+52.3%	2	+1	$1,090	$7,519	-	4
83	84	The Death of Louis XIV	CGld	$2,150	+7.3%	6	+3	$358	$26,617	-	6
84	76	The Red Turtle	SPC	$2,043	-36.9%	6	-1	$341	$915,851	-	16
85	74	Toni Erdmann	SPC	$1,865	-49.4%	3	-5	$622	$1,476,440	-	20
86	68	Slack Bay	KL	$1,791	-68.2%	2	-2	$896	$37,602	-	9
87	82	Donnie Darko (2017 Re-Release)	Arrow	$1,527	-30.7%	2	-1	$764	$168,992	-	6
88	N	Last Men in Aleppo	Ghop	$1,505	-	1	-	$1,505	$1,505	-	1
89	75	Harold and Lillian: A Hollywood Love Story	Zeit.	$1,397	-60.2%	2	-	$699	$6,996	-	2
90	77	Tomorrow	UTMW	$1,148	-63.2%	6	-4	$191	$37,788	-	9
91	101	Alive and Kicking	Magn.	$998	+66.1%	5	+2	$200	$41,330	-	5
92	92	Island of Lemurs: Madagascar (IMAX)	WB	$988	-5.0%	2	-	$494	$10,722,225	-	162
93	104	Journey to the South Pacific	Imax	$953	+115.1%	1	-	$953	$7,233,097	-	174
94	70	The Void	Scre.	$936	-80.8%	2	-10	$468	$148,408	-	5
95	-	A Woman, a Part	Strand	$736	-	3	-	$245	$22,896	-	7
96	91	The Eagle Huntress	SPC	$680	-37.0%	3	-1	$227	$3,168,664	-	27
97	90	The Women's Balcony	Men.	$618	-47.4%	1	-	$618	$271,876	-	10
98	79	Neruda	Orch.	$497	-78.7%	2	-4	$249	$938,875	-	21
99	97	All These Sleepless Nights	Orch.	$409	-47.0%	2	-3	$205	$20,342	-	5
100	98	Swept Away (2017 re-release)	KL	$351	-52.0%	1	-	$351	$4,164	-	4
101	108	Deep Sea 3D (IMAX)	WB	$338	+12.7%	4	+1	$85	$46,246,677	-	568
102	99	Massacre on Aisle 12	Indic.	$325	-55.0%	1	-	$325	$21,010	-	15
103	87	Hubble 3D	WB	$283	-79.1%	2	-1	$142	$51,834,400	-	373
104	-	Behind the White Glasses	KL	$255	-	1	-	$255	$1,671	-	3
105	83	The Transfiguration	Strand	$194	-90.5%	2	-5	$97	$17,221	-	5
106	-	Glory (2017)	FM	$143	-	1	-	$143	$10,688	-	4
107	112	The Levelling	Mont.	$120	+215.8%	2	+1	$60	$3,040	-	7
108	110	Donald Cried	Orch.	$60	-60.5%	1	-	$60	$61,033	-	10
